t_s,q_rad,v_rad_s,torque_nm
4.335,1.0180945010834697,-0.005034729460653792,-0.00022832690419387347
4.34,1.0180693594884647,-0.005028319000983781,-0.00022591133190330917
4.345,1.0180442499580689,-0.005021906079141821,-0.00022352137578354053
4.3500000000000005,1.0180191725039343,-0.005015490826902026,-0.00022115707314732114
4.355,1.017994127137054,-0.00500907337602741,-0.00021881845105301695
4.36,1.017969113867763,-0.0050026538582186334,-0.0002165055266023369
4.365,1.0179441327057375,-0.004996232405064317,-0.00021421830723615184
4.37,1.0179191836599975,-0.004989809147992901,-0.00021195679102429393
4.375,1.0178942667389064,-0.004983384218226033,-0.00020972096694640494
4.38,1.0178693819501727,-0.004976957746733426,-0.00020751081516730968
4.385,1.0178445293008518,-0.0049705298641891625,-0.0002053263073147002
4.39,1.017819708797347,-0.0049641007009294524,-0.00020316740674442002
4.3950000000000005,1.0177949204454124,-0.00495767038691178,-0.00020103406880438157
4.4,1.017770164250154,-0.004951239051675434,-0.0001989262410905454
4.405,1.0177454402160324,-0.004944806824303374,-0.00019684386369843432
4.41,1.0177207483468655,-0.004938373833385411,-0.0001947868694736135
4.415,1.0176960886458306,-0.004931940206982701,-0.00019275518424751586
4.42,1.0176714611154676,-0.004925506072593465,-0.00019074872708380042
4.425,1.017646865757682,-0.004919071557119994,-0.00018876741050961182
4.43,1.0176223025737479,-0.004912636786836862,-0.00018681114073648697
4.4350000000000005,1.017597771564311,-0.004906201887360289,-0.0001848798178919267
4.44,1.017573272729393,-0.004899766983618708,-0.00018297333624026774
4.445,1.0175488060683937,-0.004893332199824481,-0.0001810915843862837
4.45,1.0175243715800966,-0.0048868976594466755,-0.00017923444550076856
4.455,1.0174999692626707,-0.004880463485185009,-0.00017740179751071783
4.46,1.017475599113676,-0.0048740297989447855,-0.0001755935133085744
4.465,1.0174512611300668,-0.004867596721812912,-0.0001738094609551634
4.47,1.0174269553081967,-0.004861164374034968,-0.0001720495038655817
4.4750000000000005,1.0174026816438217,-0.004854732874993243,-0.00017031350099295725
4.48,1.0173784401321058,-0.004848302343185718,-0.00016860130702448656
4.485,1.0173542307676247,-0.004841872896206062,-0.0001669127725571623
4.49,1.017330053544371,-0.004835444650724539,-0.0001652477442752806
4.495,1.0173059084557587,-0.0048290177224698284,-0.00016360606512256376
4.5,1.0172817954946276,-0.0048225922262117365,-0.00016198757446544282
4.505,1.0172577146532489,-0.0048161682757447465,-0.00016039210827273331
4.51,1.0172336659233294,-0.004809745983872493,-0.00015881949926152203
4.515,1.0172096492960174,-0.004803325462392992,-0.00015726957706693745
4.5200000000000005,1.017185664761907,-0.004796906822084737,-0.00015574216838909472
4.525,1.0171617123110437,-0.004790490172693555,-0.00015423709714272593
4.53,1.0171377919329292,-0.004784075622920229,-0.00015275418460935358
4.535,1.017113903616527,-0.0047776632804088955,-0.0001512932495743094
4.54,1.0170900473502684,-0.004771253251736153,-0.00014985410847739855
4.545,1.0170662231220564,-0.004764845642400936,-0.00014843657553765405
4.55,1.0170424309192723,-0.004758440556815022,-0.0001470404628922707
4.555,1.0170186707287807,-0.004752038098294261,-0.00014566558072762886
4.5600000000000005,1.0169949425369356,-0.004745638369050458,-0.0001443117374067271
4.565,1.0169712463295846,-0.004739241470183916,-0.00014297873958188032
4.57,1.0169475820920761,-0.004732847501676549,-0.0001416663923326303
4.575,1.0169239498092641,-0.0047264565623856974,-0.00014037449927115087
4.58,1.016900349465514,-0.004720068750038475,-0.00013910286266232905
4.585,1.016876781044708,-0.004713684161226729,-0.00013785128352959697
4.59,1.016853244530251,-0.004707302891402537,-0.00013661956176829956
4.595,1.0168297399050765,-0.004700925034874274,-0.0001354074962486851
4.6000000000000005,1.0168062671516525,-0.004694550684803207,-0.00013421488492301042
4.605,1.0167828262519865,-0.004688179933200617,-0.00013304152492236987
4.61,1.0167594171876317,-0.004681812870925429,-0.00013188721265063735
4.615,1.0167360399396934,-0.004675449587682293,-0.00013075174389007987
4.62,1.0167126944888334,-0.00466909017202022,-0.0001296349138788129
4.625,1.0166893808152768,-0.004662734711331584,-0.0001285365174110674
4.63,1.0166660988988176,-0.004656383291851642,-0.00012745634892032467
4.635,1.0166428487188244,-0.004650035998658466,-0.0001263942025635026
4.64,1.016619630254246,-0.0046436929156732955,-0.00012534987230645306
4.6450000000000005,1.0165964434836177,-0.004637354125661318,-0.0001243231519962168
4.65,1.0165732883850664,-0.004631019710232807,-0.00012331383544909175
4.655,1.0165501649363171,-0.004624689749844703,-0.0001223217165147901
4.66,1.016527073114698,-0.00461836432380251,-0.00012134658915662067
4.665,1.0165040128971468,-0.004612043510262589,-0.00012038824751869209
4.67,1.0164809842602156,-0.0046057273862347885,-0.00011944648599132579
4.675,1.0164579871800776,-0.004599416027585393,-0.00011852109928164531
4.68,1.0164350216325324,-0.004593109509040422,-0.00011761188247864235
4.6850000000000005,1.0164120875930114,-0.004586807904189255,-0.0001167186311094269
4.69,1.016389185036584,-0.004580511285488518,-0.00011584114120809924
4.695,1.0163663139379626,-0.004574219724266326,-0.00011497920935771982
4.7,1.016343474271509,-0.004567933290726715,-0.00011413263276689387
4.705,1.0163206660112392,-0.004561652053954459,-0.00011330120930855975
4.71,1.0162978891308296,-0.00455537608192007,-0.00011248473757909105
4.715,1.0162751436036221,-0.004549105441485086,-0.00011168301694159527
4.72,1.01625242940263,-0.004542840198407566,-0.00011089584758585888
4.7250000000000005,1.0162297465005432,-0.004536580417347884,-0.00011012303056527617
4.73,1.016207094869734,-0.0045303261618746885,-0.00010936436785068115
4.735,1.0161844744822617,-0.0045240774944711295,-0.0001086196623612673
4.74,1.016161885309879,-0.004517834476541229,-0.00010788871801623717
4.745,1.016139327324037,-0.004511597168416499,-0.00010717133977073551
4.75,1.01611680049589,-0.004505365629362728,-0.00010646733366153141
4.755,1.016094304796302,-0.004499139917586991,-0.00010577650683383372
4.76,1.0160718401958508,-0.00449292009024478,-0.00010509866758510664
4.765,1.0160494066648336,-0.004486706203447338,-0.0001044336253900463
4.7700000000000005,1.0160270041732722,-0.004480498312269117,-0.00010378119094273108
4.775,1.0160046326909185,-0.004474296470755427,-0.0001031411761835202
4.78,1.0159822921872588,-0.004468100731930211,-0.00010251339432511275
4.785,1.0159599826315198,-0.004461911147803941,-0.0001018976598889873
4.79,1.015937703992673,-0.0044557277693816795,-0.00010129378872639899
4.795,1.0159154562394395,-0.004449550646671239,-0.00010070159804260667
4.8,1.015893239340296,-0.004443379828691445,-0.00010012090643127941
4.805,1.0158710532634785,-0.004437215363480565,-9.955153388651813e-05
4.8100000000000005,1.015848897976988,-0.0044310572981047765,-9.899330183264776e-05
4.815,1.0158267734485946,-0.004424905678666782,-9.84460331390491e-05
4.82,1.015804679645843,-0.004418760550314477,-9.790955214522903e-05
4.825,1.0157826165360568,-0.004412621957249731,-9.738368467481287e-05
4.83,1.015760584086343,-0.004406489942737231,-9.686825805632626e-05
4.835,1.0157385822635976,-0.004400364549113406,-9.636310114358518e-05
4.84,1.0157166110345086,-0.004394245817795454,-9.58680443177845e-05
4.845,1.0156946703655623,-0.00438813378929035,-9.53829195182096e-05
4.8500000000000005,1.0156727602230462,-0.004382028503204005,-9.490756024009561e-05
4.855,1.0156508805730549,-0.0043759299982504,-9.44418015613735e-05
4.86,1.0156290313814935,-0.004369838312260831,-9.3985480147208e-05
4.865,1.0156072126140825,-0.004363753482193176,-9.353843425830705e-05
4.87,1.0155854242363618,-0.0043576755441411775,-9.310050376615253e-05
4.875,1.015563666213695,-0.0043516045333437964,-9.267153015739618e-05
4.88,1.015541938511274,-0.004345540484194567,-9.22513565416519e-05
4.885,1.0155202410941229,-0.004339483430250984,-9.183982766658091e-05
4.89,1.0154985739271016,-0.004333433404243941,-9.143678991114373e-05
4.8950000000000005,1.0154769369749113,-0.00432739043808713,-9.104209130426227e-05
4.9,1.0154553302020968,-0.004321354562886521,-9.065558151807179e-05
4.905,1.015433753573052,-0.004315325808949781,-9.027711188300258e-05
4.91,1.015412207052023,-0.004309304205795772,-8.990653538472337e-05
4.915,1.0153906906031123,-0.004303289782164002,-8.954370666483524e-05
4.92,1.0153692041902822,-0.00429728256602408,-8.918848202901092e-05
4.925,1.0153477477773594,-0.00429128258458519,-8.88407194441429e-05
4.93,1.015326321328038,-0.004285289864305533,-8.850027853948492e-05
4.9350000000000005,1.0153049248058834,-0.004279304430901772,-8.816702060783846e-05
4.94,1.0152835581743367,-0.004273326309358458,-8.784080860682955e-05
4.945,1.015262221396717,-0.004267355523937455,-8.752150715329518e-05
4.95,1.0152409144362262,-0.004261392098187315,-8.720898252502496e-05
4.955,1.0152196372559514,-0.004255436054952659,-8.69031026554945e-05
4.96,1.0151983898188695,-0.004249487416383508,-8.660373713605812e-05
4.965,1.0151771720878497,-0.004243546203944613,-8.631075721109854e-05
4.97,1.0151559840256577,-0.004237612438424751,-8.602403576999165e-05
4.9750000000000005,1.015134825594958,-0.004231686139945964,-8.574344734636058e-05
4.98,1.015113696758318,-0.004225767327972777,-8.546886811423848e-05
4.985,1.0150925974782115,-0.004219856021321388,-8.520017588073067e-05
4.99,1.0150715277170206,-0.00421395223816881,-8.493725008263536e-05
4.995,1.0150504874370403,-0.00420805599606197,-8.467997177986214e-05
5.0,1.0150294766004806,-0.004202167311926777,-8.44282236454677e-05
5.005,1.0150084951694702,-0.004196286202077114,-8.418188996693957e-05
5.01,1.014987543106059,-0.004190412682223833,-8.394085662977169e-05
5.015,1.0149666203722216,-0.004184546767483646,-8.370501111580608e-05
5.0200000000000005,1.0149457269298596,-0.004178688472387999,-8.347424249485758e-05
5.025,1.0149248627408052,-0.004172837810891891,-8.324844141642529e-05
5.03,1.0149040277668233,-0.0041669947963826354,-8.30275000986043e-05
5.035,1.014883221969615,-0.004161159441688555,-8.281131232062283e-05
5.04,1.0148624453108195,-0.004155331759087625,-8.2599773416063e-05
5.045,1.0148416977520178,-0.004149511760316074,-8.239278025917382e-05
5.05,1.014820979254735,-0.004143699456576896,-8.219023126233155e-05
5.055,1.0148002897804422,-0.004137894858548342,-8.199202635963965e-05
5.0600000000000005,1.0147796292905602,-0.004132097976392318,-8.179806699452896e-05
5.065,1.0147589977464615,-0.004126308819762703,-8.160825612218633e-05
5.07,1.0147383951094724,-0.00412052739781367,-8.142249818007818e-05
5.075,1.0147178213408763,-0.00411475371920785,-8.124069909492757e-05
5.08,1.0146972764019158,-0.004108987792124513,-8.106276626476672e-05
5.085,1.0146767602537945,-0.0041032296242676505,-8.088860854161412e-05
5.09,1.0146562728576802,-0.004097479222873957,-8.071813622911178e-05
5.095,1.0146358141747067,-0.004091736594720792,-8.055126106605581e-05
5.1000000000000005,1.014615384165976,-0.004086001746134041,-8.038789621402781e-05
5.105,1.0145949827925609,-0.004080274682995911,-8.022795625275275e-05
5.11,1.014574610015507,-0.004074555410752681,-8.007135716145072e-05
5.115,1.014554265795835,-0.004068843934422359,-7.991801630795325e-05
5.12,1.014533950094542,-0.004063140258602265,-7.976785243108547e-05
5.125,1.0145136628726046,-0.004057444387476517,-7.962078563805014e-05
5.13,1.0144934040909805,-0.004051756324823493,-7.947673739118824e-05
5.135,1.0144731737106105,-0.004046076074023214,-7.933563048470593e-05
5.14,1.0144529716924202,-0.004040403638064603,-7.91973890398659e-05
5.1450000000000005,1.0144327979973224,-0.004034739019552705,-7.906193849339938e-05
5.15,1.014412652586219,-0.004029082220715843,-7.892920558277491e-05
5.155,1.0143925354200019,-0.004023433243412683,-7.879911832846254e-05
5.16,1.0143724464595563,-0.0040177920891392065,-7.86716060310888e-05
5.165,1.014352385665761,-0.004012158759035653,-7.854659924379226e-05
5.17,1.0143323529994916,-0.004006533253893318,-7.842402977760454e-05
5.175,1.0143123484216208,-0.004000915574161367,-7.830383066763716e-05
5.18,1.014292371893021,-0.0039953057199534625,-7.818593617944791e-05
5.1850000000000005,1.0142724233745657,-0.00398970369105443,-7.80702817797449e-05
5.19,1.014252502827131,-0.003984109486926747,-7.795680413301073e-05
5.195,1.0142326102115975,-0.003978523106717022,-7.784544108765945e-05
5.2,1.0142127454888512,-0.003972944549262385,-7.773613165189264e-05
5.205,1.0141929086197856,-0.00396737381309675,-7.762881599192306e-05
5.21,1.0141730995653033,-0.0039618108964570645,-7.752343541948814e-05
5.215,1.014153318286317,-0.003956255797289476,-7.74199323691771e-05
5.22,1.0141335647437506,-0.003950708513255388,-7.731825038734957e-05
5.2250000000000005,1.014113838898542,-0.003945169041737442,-7.721833412834694e-05
5.23,1.0140941407116428,-0.003939637379845477,-7.712012932618861e-05
5.235,1.0140744701440207,-0.00393411352442234,-7.70235827920289e-05
5.24,1.0140548271566605,-0.0039285974720496665,-7.692864239751407e-05
5.245,1.0140352117105653,-0.003923089219053579,-7.683525706232014e-05
5.25,1.0140156237667577,-0.00391758876151031,-7.674337673500842e-05
5.255,1.0139960632862814,-0.00391209609525172,-7.665295239227266e-05
5.26,1.0139765302302022,-0.003906611215870804,-7.656393601351147e-05
5.265,1.0139570245596086,-0.003901134118727065,-7.64762805703402e-05
5.2700000000000005,1.0139375462356137,-0.003895664798951826,-7.638994001647748e-05
5.275,1.0139180952193565,-0.003890203251453481,-7.630486927813138e-05
5.28,1.013898671472002,-0.0038847494709226913,-7.622102423041413e-05
5.285,1.0138792749547427,-0.0038793034518374596,-7.613836168880728e-05
5.29,1.0138599056288005,-0.0038738651884681475,-7.60568394044571e-05
5.295,1.013840563455426,-0.0038684346748824676,-7.597641603483002e-05
5.3,1.0138212483959013,-0.003863011904950318,-7.589705115082501e-05
5.305,1.0138019604115396,-0.003857596872348647,-7.581870520473322e-05
5.3100000000000005,1.0137826994636867,-0.0038521895705661475,-7.574133952750056e-05
5.315,1.0137634655137222,-0.0038467899929079358,-7.566491631915903e-05
5.32,1.0137442585230596,-0.0038413981325001695,-7.55893986253385e-05
5.325,1.0137250784531482,-0.0038360139822945457,-7.551475033937272e-05
5.33,1.0137059252654728,-0.0038306375350728008,-7.54409361724967e-05
5.335,1.0136867989215554,-0.003825268783451054,-7.536792165697623e-05
5.34,1.013667699382956,-0.0038199077198841627,-7.529567312778568e-05
5.345,1.0136486266112728,-0.0038145543366699753,-7.522415770497975e-05
5.3500000000000005,1.013629580568143,-0.0038092086259534953,-7.515334329081386e-05
5.355,1.0136105612152444,-0.0038038705797310193,-7.508319855281317e-05
5.36,1.013591568514295,-0.0037985401898541866,-7.5013692911019e-05
5.365,1.0135726024270548,-0.0037932174480339604,-7.494479652899247e-05
5.37,1.0135536629153257,-0.0037879023458445545,-7.487648030547744e-05
5.375,1.013534749940952,-0.003782594874727315,-7.480871584827214e-05
5.38,1.013515863465822,-0.0037772950259944657,-7.474147548114374e-05
5.385,1.0134970034518678,-0.0037720027908328796,-7.467473222201593e-05
5.39,1.0134781698610662,-0.0037667181603077402,-7.460845976903913e-05
5.3950000000000005,1.0134593626554393,-0.0037614411253661236,-7.454263249779408e-05
5.4,1.013440581797055,-0.0037561716768405636,-7.447722544428811e-05
5.405,1.0134218272480278,-0.0037509098054525243,-7.441221429575068e-05
5.41,1.0134030989705187,-0.003745655501815824,-7.434757538169606e-05
5.415,1.0133843969267364,-0.003740408756440009,-7.428328565464368e-05
5.42,1.0133657210789377,-0.0037351695597336223,-7.421932269271667e-05
5.425,1.0133470713894277,-0.0037299379020074856,-7.415566467741316e-05
5.43,1.0133284478205604,-0.0037247137734778613,-7.409229038984194e-05
5.4350000000000005,1.013309850334739,-0.0037194971642695936,-7.402917919284088e-05
5.44,1.013291278894417,-0.0037142880644191532,-7.396631103144882e-05
5.445,1.0132727334620977,-0.003709086463877682,-7.390366641210622e-05
5.45,1.013254214000335,-0.003703892352513926,-7.384122640027857e-05
5.455,1.0132357204717346,-0.0036987057201171565,-7.377897260749458e-05
5.46,1.0132172528389527,-0.0036935265564000184,-7.37168871789047e-05
5.465,1.0131988110646977,-0.003688354851001313,-7.365495278462489e-05
5.47,1.0131803951117302,-0.003683190593488734,-7.359315261506322e-05
5.4750000000000005,1.0131620049428633,-0.0036780337733615764,-7.353147036575844e-05
5.48,1.013143640520963,-0.003672884380053363,-7.346989022972983e-05
5.485,1.0131253018089483,-0.0036677424029344314,-7.340839688658313e-05
5.49,1.0131069887697917,-0.0036626078313144626,-7.334697549550573e-05
5.495,1.0130887013665195,-0.0036574806544449685,-7.328561168854983e-05
5.5,1.0130704395622119,-0.003652360861521744,-7.322429154988513e-05
5.505,1.0130522033200033,-0.0036472484416872107,-7.316300162057976e-05
5.51,1.0130339926030831,-0.003642143384032783,-7.310172888547184e-05
5.515,1.013015807374695,-0.003637045677601161,-7.304046076053727e-05
5.5200000000000005,1.0129976475981382,-0.003631955311388562,-7.29791850877376e-05
5.525,1.0129795132367665,-0.003626872274346918,-7.29178901263984e-05
5.53,1.0129614042539896,-0.0036217965553860297,-7.285656454150691e-05
5.535,1.0129433206132727,-0.003616728143375658,-7.279519739927798e-05
5.54,1.012925262278137,-0.0036116670271475913,-7.273377815945892e-05
5.545,1.0129072292121595,-0.0036066131954976674,-7.267229666083758e-05
5.55,1.0128892213789735,-0.003601566637187725,-7.261074312475344e-05
5.555,1.0128712387422687,-0.003596527340947567,-7.254910813382295e-05
5.5600000000000005,1.0128532812657913,-0.003591495295476815,-7.248738263623475e-05
5.565,1.0128353489133441,-0.003586470489446781,-7.242555792842664e-05
5.57,1.0128174416487867,-0.0035814529115022527,-7.236362565268481e-05
5.575,1.0127995594360355,-0.003576442550263263,-7.23015777876583e-05
5.58,1.012781702239064,-0.0035714393943268065,-7.22394066427004e-05
5.585,1.0127638700219026,-0.00356644343226853,-7.21771048489625e-05
5.59,1.0127460627486393,-0.003561454652644372,-7.211466535418654e-05
5.595,1.0127282803834194,-0.0035564730439921763,-7.205208141774361e-05
5.6000000000000005,1.0127105228904454,-0.003551498594833277,-7.19893465951256e-05
5.605,1.012692790233977,-0.0035465312936740026,-7.192645473724779e-05
5.61,1.012675082378332,-0.0035415711290071776,-7.186339998252467e-05
5.615,1.0126573992878853,-0.0035366180893135796,-7.180017675645703e-05
5.62,1.01263974092707,-0.0035316721630633914,-7.173677975333415e-05
5.625,1.0126221072603765,-0.003526733338717563,-7.167320393991483e-05
5.63,1.0126044982523528,-0.003521801604729186,-7.160944453767082e-05
5.635,1.0125869138676051,-0.003516876949544781,-7.154549703401736e-05
5.64,1.0125693540707972,-0.0035119593616056337,-7.14813571575934e-05
5.6450000000000005,1.0125518188266505,-0.003507048829349013,-7.141702088287599e-05
5.65,1.0125343080999445,-0.003502145341209404,-7.135248442387276e-05
5.655,1.0125168218555165,-0.003497248885619709,-7.128774422455672e-05
5.66,1.0124993600582615,-0.0034923594510124023,-7.122279695304795e-05
5.665,1.0124819226731323,-0.003487477025820649,-7.11576394996638e-05
5.67,1.01246450966514,-0.0034826015984794163,-7.109226897136778e-05
5.675,1.0124471209993529,-0.003477733157426554,-7.102668268288773e-05
5.68,1.0124297566408973,-0.003472871691103829,-7.096087814817756e-05
5.6850000000000005,1.0124124165549575,-0.003468017187957914,-7.089485308621815e-05
5.69,1.0123951007067753,-0.003463169636441408,-7.082860540540484e-05
5.695,1.0123778090616502,-0.003458329025013773,-7.07621332027078e-05
5.7,1.0123605415849395,-0.003453495342142266,-7.069543475912016e-05
5.705,1.012343298242058,-0.003448668576302848,-7.062850853188293e-05
5.71,1.012326078998478,-0.0034438487159810533,-7.056135315396464e-05
5.715,1.0123088838197296,-0.0034390357496728516,-7.049396742288272e-05
5.72,1.0122917126714002,-0.0034342296658854566,-7.042635030417646e-05
5.7250000000000005,1.0122745655191345,-0.003429430453138149,-7.035850092046436e-05
5.73,1.0122574423286348,-0.003424638099963044,-7.029041854803714e-05
5.735,1.0122403430656604,-0.00341985259490584,-7.022210261341949e-05
5.74,1.0122232676960277,-0.0034150739265265484,-7.015355268667062e-05
5.745,1.0122062161856107,-0.003410302083400192,-7.008476848539141e-05
5.75,1.01218918850034,-0.0034055370541175188,-7.001574985741887e-05
5.755,1.0121721846062035,-0.0034007788272856295,-6.99464967887746e-05
5.76,1.012155204469246,-0.003396027391528645,-6.987700939380809e-05
5.765,1.0121382480555685,-0.003391282735488321,-6.980728790899338e-05
5.7700000000000005,1.0121213153313293,-0.0033865448478246334,-6.97373326905941e-05
5.775,1.0121044062627433,-0.0033818137172163493,-6.966714421948947e-05
5.78,1.0120875208160816,-0.0033770893323616224,-6.959672308091622e-05
5.785,1.0120706589576716,-0.0033723716819784844,-6.952606997336075e-05
5.79,1.0120538206538976,-0.0033676607548053833,-6.945518570639422e-05
5.795,1.0120370058711996,-0.0033629565396017073,-6.938407118455697e-05
5.8,1.012020214576074,-0.0033582590251482274,-6.931272741631661e-05
5.805,1.0120034467350727,-0.0033535682002475867,-6.924115550175844e-05
5.8100000000000005,1.0119867023148041,-0.003348884053724724,-6.916935663811921e-05
5.815,1.011969981281932,-0.003344206574427328,-6.909733210768917e-05
5.82,1.011953283603176,-0.0033395357512262256,-6.902508327995965e-05
5.825,1.0119366092453108,-0.003334871573015786,-6.895261160688726e-05
5.83,1.0119199581751672,-0.0033302140287142967,-6.887991862170387e-05
5.835,1.011903330359631,-0.003325563107264334,-6.880700593423633e-05
5.84,1.0118867257656428,-0.0033209187976331084,-6.873387522288513e-05
5.845,1.0118701443601987,-0.003316281088812773,-6.866052824443941e-05
5.8500000000000005,1.0118535861103497,-0.003311649969820776,-6.858696681892942e-05
5.855,1.011837050983201,-0.0033070254297001395,-6.851319282903667e-05
5.86,1.0118205389459134,-0.0033024074575197346,-6.843920822656793e-05
5.865,1.0118040499657015,-0.0032977960423745878,-6.836501502118647e-05
5.87,1.0117875840098345,-0.003293191173386132,-6.829061527632158e-05
5.875,1.011771141045636,-0.0032885928397024342,-6.821601111603806e-05
5.88,1.0117547210404836,-0.003284001030498461,-6.814120471034663e-05
5.885,1.0117383239618087,-0.003279415734976265,-6.806619828216356e-05
5.89,1.0117219497770968,-0.0032748369423652116,-6.799099410004575e-05
5.8950000000000005,1.0117055984538872,-0.003270264641922164,-6.791559448165313e-05
5.9,1.0116892699597726,-0.003265698822931689,-6.784000178646638e-05
5.905,1.0116729642623992,-0.0032611394747062237,-6.776421841234517e-05
5.91,1.0116566813294663,-0.003256586586586226,-6.76882467956462e-05
5.915,1.0116404211287267,-0.003252040147940325,-6.761208941138616e-05
5.92,1.0116241836279858,-0.003247500148165471,-6.753574876633417e-05
5.925,1.0116079687951023,-0.003242966576687055,-6.7459227402894e-05
5.93,1.0115917765979874,-0.0032384394229590385,-6.738252789223464e-05
5.9350000000000005,1.0115756070046051,-0.003233918676464061,-6.730565283831133e-05
5.94,1.0115594599829716,-0.0032294043267135568,-6.722860486395657e-05
5.945,1.0115433355011554,-0.003224896363247806,-6.715138662231196e-05
5.95,1.0115272335272771,-0.003220394775636046,-6.707400078646494e-05
5.955,1.0115111540295099,-0.003215899553476524,-6.699645005741467e-05
5.96,1.0114950969760779,-0.0032114106863965963,-6.691873714661373e-05
5.965,1.0114790623352576,-0.0032069281640527345,-6.68408647912927e-05
5.97,1.011463050075377,-0.003202451976130612,-6.676283574066563e-05
5.9750000000000005,1.0114470601648153,-0.003197982112345119,-6.668465276400692e-05
5.98,1.0114310925720031,-0.0031935185624404213,-6.66063186371621e-05
5.985,1.0114151472654223,-0.0031890613161899466,-6.652783615423985e-05
5.99,1.0113992242136052,-0.0031846103633964328,-6.6449208114161e-05
5.995,1.0113833233851357,-0.0031801656938919088,-6.6370437332465e-05
